ID,filename,acne_count,avg_acne_width,avg_acne_height,avg_acne_area,papules_count,pustules_count,comedone_count,nodules_count,avg_redness,global_redness,skin_disease_label,skin_disease_confidence,skin_classification_labels,acne_detected,result
830,acne-closed-comedo-19.jpg,0,0,0,0,0,0,0,0,0,0.25345652347812175,Acne and Rosacea Photos,0.9221,NULL,0,NaN
831,acne-open-comedo-37.jpg,3,16.333333333333332,25.0,413.6666666666667,0.2291034608475269,0,3,0,0,0.24722309530087097,Acne and Rosacea Photos,0.9173,NULL,1,NaN
832,acne-vulgaris-pictures-61.jpg,7,39.57142857142857,22.857142857142858,987.0,0.35261461460199844,1,5,0,1,0.2784576740528391,NULL,NULL,NULL,1,NaN
833,54.jpg,3,22.333333333333332,28.333333333333332,671.0,0.27747655044604463,0,2,1,0,0.2231718298787514,Acne and Rosacea Photos,0.9448,NULL,1,NaN
834,acne-cystic-95.jpg,10,21.2,24.5,536.1,0.17712507392769675,1,0,9,0,0.13142382676306197,NULL,NULL,NULL,1,NaN
835,acne-excoriated-30.jpg,0,0,0,0,0,0,0,0,0,0.0,NULL,NULL,NULL,0,NaN
836,07SteroidPerioral1.jpg,1,37.0,28.0,1036.0,0.30317965023847376,0,0,1,0,0.20470137619548762,NULL,NULL,NULL,1,NaN
837,83avy6u56eh211 - Copy.jpg,7,46.285714285714285,60.714285714285715,2965.0,0.09301363321812116,5,0,0,2,0.04483985651552288,Tinea Ringworm Candidiasis and other Fungal Infections,0.6261,NULL,1,NaN
838,R (27).jpg,1,20.0,11.0,220.0,0.3241889483065954,1,0,0,0,0.2462562444797739,Acne and Rosacea Photos,0.4883,NULL,1,NaN
839,Petechial-rash7.jpg,3,19.333333333333332,15.666666666666666,303.3333333333333,0.2294627873818064,3,0,0,0,0.19122100169958595,Tinea Ringworm Candidiasis and other Fungal Infections,0.9209,NULL,1,NaN
840,rosacea-47.jpg,7,18.571428571428573,23.428571428571427,438.57142857142856,0.166320308211858,3,2,2,0,0.12968312693498452,Acne and Rosacea Photos,0.8942,NULL,1,NaN
841,maxresdefault (1).jpg,2,49.0,23.0,1142.0,0.20483760747241142,0,2,0,0,0.11231582754629629,NULL,NULL,NULL,1,NaN
842,acne-open-comedo-72.jpg,3,34.0,20.666666666666668,700.3333333333334,0.18232100370992224,0,0,3,0,0.16390809054318528,NULL,NULL,NULL,1,NaN
